room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
16756735,1440,90094431,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,3.0,,2500.0,,Private Home - Heated Pool - Walk to Super Bowl,2017-07-13 16:26:02.551550,29.689981,-95.422181,0101000020E610000086FF740305DB57C083DC4598A2B03D40
15981148,1440,103127538,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,1600.0,,Amazing 3 bedroom Cozy Home Superbowl Ready,2017-07-13 16:26:02.531227,29.662942,-95.439415,0101000020E6100000CC9717601FDC57C014252191B6A93D40
16927248,1440,78312776,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,1800.0,,WALKING DISTANCE to NRG STADIUM SUPERBOWL (0.8 mi),2017-07-13 16:26:02.522809,29.684396,-95.421611,0101000020E61000009128B4ACFBDA57C06283859334AF3D40
16056431,1440,67125155,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,5,2.0,,1800.0,,Distinctive/Convenient Apt. near NRG/Galleria,2017-07-13 16:26:01.239148,29.674871,-95.418207,0101000020E610000054FD4AE7C3DA57C0D1048A58C4AC3D40
16840332,1440,112109260,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,6,2.0,,2000.0,,Super Bowl Rental- Condo 3/4 mile from NRG Stadium,2017-07-13 16:26:01.229912,29.680717,-95.419128,0101000020E6100000A0353FFED2DA57C0CCD4247843AE3D40
11990399,1440,60126295,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,10,5.0,,1950.0,,Super Bowl Home - Walking Distance(0.8 mi) to NRG,2017-07-13 16:26:01.220165,29.683319,-95.427095,0101000020E61000003F52448655DB57C045BC75FEEDAE3D40
17042794,1440,114262026,Entire home/apt,,Houston,,SOUTH MAIN,0,0.0,2,2.0,,2000.0,,Super bowl weekend stay,2017-07-13 16:26:01.210606,29.681635,-95.42285,0101000020E6100000454772F90FDB57C018CFA0A17FAE3D40
16547426,1440,108922303,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,1800.0,,Next door to Superbowl LI,2017-07-13 16:26:01.200395,29.683205,-95.387568,0101000020E6100000793E03EACDD857C0B476DB85E6AE3D40
15466945,1440,98636417,Entire home/apt,,Houston,,GREATER OST / SOUTH UNION,0,0.0,7,3.0,,2650.0,,Home Away from Home-Superbowl 51,2017-07-13 16:25:59.371865,29.681554,-95.376253,0101000020E61000006781768714D857C03E75AC527AAE3D40
16204813,1440,83184507,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,6,3.0,,4000.0,,3-Story Luxury Townhouse West University-2 mi NRG,2017-07-13 16:25:59.365635,29.708103,-95.416462,0101000020E6100000B6813B50A7DA57C01233FB3C46B53D40
16911459,1440,66487318,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,4,2.0,,2500.0,,The Charmer! 1.4 miles to Super Bowl,2017-07-13 16:25:59.363385,29.690419,-95.431024,0101000020E6100000A1F2AFE595DB57C07A89B14CBFB03D40
16931273,1440,113120615,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,8,3.0,,3000.0,,***Super Bowl Special***,2017-07-13 16:25:59.359815,29.67752,-95.434702,0101000020E61000005F605628D2DB57C0CC6262F371AD3D40
16677821,1440,110366719,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,6,3.0,,4000.0,,WALK to Super Bowl! Family friendly home near NRG.,2017-07-13 16:25:59.356148,29.682269,-95.433648,0101000020E6100000747E8AE3C0DB57C01B13622EA9AE3D40
16925690,1440,113061250,Entire home/apt,,Houston,,WILLOW MEADOWS / WILLOWBEND AREA,0,0.0,6,3.0,,3250.0,,SUPER BOWL DREAM RENTAL!! Custom and classy!,2017-07-13 16:25:57.690371,29.676061,-95.438426,0101000020E6100000D5EDEC2B0FDC57C0DF196D5512AD3D40
15611073,1440,100653797,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,2.0,,2000.0,,NRG Stadium Luxury Apatrments,2017-07-13 16:25:57.667525,29.693392,-95.411956,0101000020E610000006D9B27C5DDA57C0DB4E5B2382B13D40
17013650,1440,114072122,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,5,3.0,,2000.0,,ACROSS THE STREET FROM NRG STADIUM!,2017-07-13 16:25:57.662525,29.68587,-95.403539,0101000020E610000046EA3D95D3D957C0BA4E232D95AF3D40
15322385,1440,32130932,Entire home/apt,,Houston,,BRAESWOOD,0,0.0,10,4.0,,7000.0,,"4/3.5, 5K sqft w/pool , 2 miles from NRG stadium",2017-07-13 16:25:56.738552,29.682716,-95.442026,0101000020E6100000D47E6B274ADC57C0B874CC79C6AE3D40
16663829,1440,110202611,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,8,4.0,,9500.0,,Luxurious Montrose/Medical Center Custom Home,2017-07-13 16:25:56.729567,29.711721,-95.409228,0101000020E6100000E126A3CA30DA57C05DE0F25833B63D40
16985764,1440,113716392,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,10,4.0,,5500.0,,Spacious Family Home Near Reliant Stadium,2017-07-13 16:25:56.713823,29.747446,-95.414826,0101000020E6100000F4E159828CDA57C0A986FD9E58BF3D40
16946666,1440,113295440,Entire home/apt,,Houston,,MACGREGOR,0,0.0,10,5.0,,4500.0,,Riverside Terrace-Beautiful home inside the loop.,2017-07-13 16:25:56.708490,29.706983,-95.362632,0101000020E6100000EB1ED95C35D757C0F6D37FD6FCB43D40
16634110,1440,109883554,Entire home/apt,,Houston,,ASTRODOME AREA,0,0.0,6,3.0,,3000.0,,"Super Bowl 2017 , one block away from NRG stadium!",2017-07-13 16:25:55.404390,29.685115,-95.402067,0101000020E610000041F33977BBD957C0C1FF56B263AF3D40
12104072,1440,24787756,Entire home/apt,,Houston,,MACGREGOR,0,0.0,14,4.0,,5000.0,,The Kirkwood Manor,2017-07-13 16:25:55.398935,29.716485,-95.372965,0101000020E61000005E6397A8DED757C016139B8F6BB73D40
14747814,1440,17891318,Entire home/apt,,Houston,,MACGREGOR,0,0.0,4,3.0,,1759.0,,Minutes from NRG Stadium,2017-07-13 16:25:52.510078,29.715148,-95.367028,0101000020E6100000D82D02637DD757C0C0CC77F013B73D40
13896213,1440,37606571,Entire home/apt,,Houston,,MACGREGOR,0,0.0,10,5.0,,4500.0,,"Luxury Custom Home, 10 Minutes from NRG Stadium",2017-07-13 16:25:52.480722,29.709799,-95.364443,0101000020E61000006490BB0853D757C0C7BB2363B5B53D40
14138702,1440,85335892,Entire home/apt,,Houston,,SUNNYSIDE,0,0.0,10,4.0,,3200.0,,Comfort Dwelling Place,2017-07-13 16:25:48.267709,29.671451,-95.367442,0101000020E6100000514B732B84D757C0D3DD7536E4AB3D40
16842088,1440,112129313,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,8,2.0,,1700.0,,Super Bowl Central,2017-07-13 16:25:40.663751,29.730459,-95.392737,0101000020E610000077BB5E9A22D957C0A1116C5CFFBA3D40
16885930,1440,112455179,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,6,2.0,,2000.0,,2 bed 2 bath 8m from NRG stadium,2017-07-13 16:25:40.653856,29.753417,-95.457472,0101000020E61000007CB5A33847DD57C01C40BFEFDFC03D40
16964588,1440,67931045,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,8,4.0,,1900.0,,Luxurious Modern Home in Houston,2017-07-13 16:25:40.649563,29.730662,-95.45503,0101000020E6100000BA2C26361FDD57C0116E32AA0CBB3D40
16994812,1440,113843811,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,2,2.0,,10000.0,,Luxury Spot For The Super Bowl Weekend,2017-07-13 16:25:38.390725,29.75314,-95.459764,0101000020E610000034F8FBC56CDD57C0374F75C8CDC03D40
16487688,1440,108262938,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,6,3.0,,2000.0,,SUPER BOWL 3BDR LUXURY HOME W' GYM!,2017-07-13 16:25:36.902487,29.762962,-95.42137,0101000020E6100000FE60E0B9F7DA57C03C17467A51C33D40
16226945,1440,94370358,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,3950.0,,SuperBowl 2017 - Beautiful: River Oaks/ Montrose,2017-07-13 16:25:36.883146,29.744578,-95.404354,0101000020E61000006F8099EFE0D957C03352EFA99CBE3D40
16415306,1440,107574217,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,6,3.0,,7126.0,,Super Bowl LI Luxury Home,2017-07-13 16:25:35.649276,29.739423,-95.421387,0101000020E610000069FD2D01F8DA57C003E962D34ABD3D40
16794402,1440,111624952,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,5,2.0,,3000.0,,Super Bowl House with Heated Pool & Hot Tub,2017-07-13 16:25:31.556218,29.732308,-95.443735,0101000020E6100000CC457C2766DC57C063997E8978BB3D40
14168451,1440,4917254,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,3.0,,2750.0,,Beautiful home on Cherryhurt Park! Huge windows!,2017-07-13 16:25:31.540457,29.744752,-95.398714,0101000020E6100000459DB98784D957C06EA12B11A8BE3D40
15545871,1440,22382786,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,1600.0,,Superbowl 3 Bedroom/3 1/2 Bath Town Home,2017-07-13 16:25:31.531746,29.731903,-95.399249,0101000020E61000007C7DAD4B8DD957C023D8B8FE5DBB3D40
16312313,1440,105720044,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,12,4.0,,5000.0,,SUPER BOWL - Entire Up-Scale Townhome w/ elevator,2017-07-13 16:25:30.617968,29.741467,-95.411496,0101000020E6100000D49B51F355DA57C0301004C8D0BD3D40
16899829,1440,32093570,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,10,3.0,,2500.0,,Spanish Style 5 Story Villa,2017-07-13 16:25:29.131719,29.764093,-95.414605,0101000020E610000084F068E388DA57C03F1A4E999BC33D40
11201663,1440,58327654,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,4.0,,3500.0,,4 King Size Beds/Lux Accomodations,2017-07-13 16:25:29.095881,29.74832,-95.405174,0101000020E610000021CCED5EEED957C056F146E691BF3D40
16315401,1440,106728326,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,8,5.0,,2500.0,,Luxury Home (Super bowl Houston/2017),2017-07-13 16:25:27.749437,29.754786,-95.46164,0101000020E6100000A1A17F828BDD57C0897AC1A739C13D40
16314245,1440,2101371,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,8,3.0,,1750.0,,Super Bowl Dream House,2017-07-13 16:25:26.906879,29.732755,-95.421045,0101000020E61000003D49BA66F2DA57C001FBE8D495BB3D40
16972460,1440,112758976,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,3,1.0,,2500.0,,Super Bowl  Exclusive Location,2017-07-13 16:25:26.895315,29.717357,-95.416765,0101000020E610000084471B47ACDA57C0828E56B5A4B73D40
16911049,1440,112904303,Entire home/apt,,Houston,,GREENWAY / UPPER KIRBY AREA,0,0.0,2,1.0,,3500.0,,Stunning High Rise for Super Bowl!,2017-07-13 16:25:26.042349,29.740209,-95.418535,0101000020E6100000CF4E0647C9DA57C0723447567EBD3D40
16857983,1440,92612265,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,8,4.0,,5000.0,,Exclusive SuperBowl Weekend Family Home.,2017-07-13 16:25:26.026994,29.742091,-95.434339,0101000020E61000002618CE35CCDB57C0EBA7FFACF9BD3D40
15272829,1440,72508274,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,1850.0,,Superbowl 2017! Townhome in the heart of Houston!,2017-07-13 16:25:18.509276,29.745033,-95.403453,0101000020E6100000471E882CD2D957C0D670917BBABE3D40
16585557,1440,97160275,Entire home/apt,,Houston,,GREATER EASTWOOD,0,0.0,8,4.0,,3500.0,,Spacious 4 bedroom 4.5 bath home - Downtown,2017-07-13 16:25:18.499883,29.744611,-95.344714,0101000020E61000004B1E4FCB0FD657C0EA3D95D39EBE3D40
15988755,1440,81275719,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,9,4.0,,2500.0,,Super Bowl Central! /Center of Houston's Universe!,2017-07-13 16:25:16.281887,29.729717,-95.401508,0101000020E610000046459C4EB2D957C0D255BABBCEBA3D40
15969005,1440,87368775,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,5,2.0,,2150.0,,Urban Oasis in the Heart of Houston,2017-07-13 16:25:16.278783,29.75068,-95.396622,0101000020E6100000F1B73D4162D957C0E3C281902CC03D40
15078775,1440,95400569,Entire home/apt,,Houston,,MEDICAL CENTER AREA,0,0.0,4,2.0,,1998.0,,Museum District High Rise- Perfect Superbowl Suite,2017-07-13 16:25:15.473119,29.717959,-95.383941,0101000020E6100000FCA5457D92D857C06EDE3829CCB73D40
16813851,1440,36139138,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,4.0,,2000.0,,Montrose/Mid-town Houston House for Super Bowl!,2017-07-13 16:25:14.729617,29.753486,-95.393944,0101000020E6100000261DE56036D957C06DFE5F75E4C03D40
16452281,1440,107907476,Entire home/apt,,Houston,,MUSEUM PARK,0,0.0,10,8.0,,2899.0,,"Mansion for Rent, 5 Min from Super Bowl-PARTY HSE",2017-07-13 16:25:12.929279,29.724513,-95.385809,0101000020E610000028603B18B1D857C0E08618AF79B93D40
16894695,1440,10746910,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,2200.0,,New 3 bed luxury townhome perfect for Superbowl,2017-07-13 16:25:12.926992,29.749003,-95.401963,0101000020E6100000EECC04C3B9D957C01B9B1DA9BEBF3D40
13340295,1440,75557692,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,2,1.0,,2500.0,,Prime Venue with a Stadium View,2017-07-13 16:25:12.095014,29.729426,-95.389235,0101000020E610000059DDEA39E9D857C023DA8EA9BBBA3D40
14671378,1440,91178869,Entire home/apt,,Houston,,UNIVERSITY PLACE,0,0.0,8,3.0,,4000.0,,Large French Classic Townhouse in Museum District,2017-07-13 16:25:12.089029,29.723953,-95.403377,0101000020E61000005ABDC3EDD0D957C052D7DAFB54B93D40
16310158,1440,105167977,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,3.0,,3500.0,,Luxury Super Bowl Home w/Rooftop Deck near NRG,2017-07-13 16:25:12.086919,29.73499,-95.402488,0101000020E61000001442075DC2D957C015E3FC4D28BC3D40
16916089,1440,684311,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,3.0,,3500.0,,Beautiful Unoccupied Montrose Luxury Townhome,2017-07-13 16:25:12.081359,29.753096,-95.392022,0101000020E6100000005471E316D957C098BF42E6CAC03D40
16244991,1440,51022115,Entire home/apt,,Houston,,SOUTH BELT / ELLINGTON,26,4.5,4,1.0,,50.0,,Spacious single bedroom apartment (up to 4 people),2017-07-13 17:24:54.539899,29.597252,-95.265237,0101000020E61000001B2C9CA4F9D057C07978CF81E5983D40
14936818,1440,55976930,Entire home/apt,,Houston,,GOLFCREST / BELLFORT / REVEILLE,33,5.0,2,0.0,,55.0,,Stunning Studio Apartment w/ full size kitchen!,2017-07-13 17:24:54.520972,29.682275,-95.281124,0101000020E6100000BA8784EFFDD157C0DFE00B93A9AE3D40
15875070,1440,30810929,Entire home/apt,,Houston,,NORTHSIDE/NORTHLINE,22,5.0,4,2.0,,50.0,,Remodeled North Houston Home,2017-07-13 17:24:51.680893,29.863119,-95.401356,0101000020E61000006B8313D1AFD957C0658EE55DF5DC3D40
16573412,1440,47191051,Entire home/apt,,Houston,,WESTCHASE,24,4.5,3,1.0,,45.0,,Spacious 1 bdrm in Perfect location,2017-07-13 17:24:51.665229,29.729279,-95.542736,0101000020E61000002997C62FBCE257C0DAA84E07B2BA3D40
17804662,1440,67121870,Entire home/apt,,Houston,,FOURTH WARD,4,3.5,3,1.0,,58.0,,Midtown / Montose Place,2017-07-13 17:24:50.330562,29.752746,-95.385482,0101000020E610000096CCB1BCABD857C0DF313CF6B3C03D40
16756011,1440,29103690,Entire home/apt,,Houston,,GREATER OST / SOUTH UNION,3,5.0,5,1.0,,50.0,,HOUSTON RODEO | Spacious 1BD close to NRG,2017-07-13 17:24:50.322256,29.694192,-95.331466,0101000020E61000001A6F2BBD36D557C014252191B6B13D40
7664399,1440,31982144,Entire home/apt,,Houston,,NEAR NORTHSIDE,112,4.5,3,1.0,,55.0,,Best deal Best price Downtown.,2017-07-13 17:24:49.091290,29.800168,-95.353293,0101000020E6100000F7393E5A9CD657C0444E5FCFD7CC3D40
14996333,1440,94566583,Entire home/apt,,Houston,,GREATER HEIGHTS,50,5.0,3,1.0,,45.0,,A different cozy stay in the Heights,2017-07-13 17:24:47.544216,29.810135,-95.385817,0101000020E61000006A4FC939B1D857C04F58E20165CF3D40
7278324,1440,23587441,Entire home/apt,,Houston,,INDEPENDENCE HEIGHTS,25,5.0,2,1.0,,55.0,,Vintage Airstream @ Artist Compound,2017-07-13 17:24:46.066902,29.837743,-95.406483,0101000020E610000051D845D103DA57C0F373435376D63D40
5857293,1440,28469813,Entire home/apt,,Houston,,SHARPSTOWN,84,4.5,4,1.0,,57.0,,#50 Center of Chinatown! FREE PARKING!!,2017-07-13 17:24:46.059475,29.705255,-95.54549,0101000020E6100000E292E34EE9E257C02A5778978BB43D40
14318722,1440,82577649,Entire home/apt,,Houston,,WESTCHASE,18,4.5,4,1.0,,53.0,,Cozy 1BR Apt with Free Parking.,2017-07-13 17:24:45.328034,29.721277,-95.569265,0101000020E61000007A7077D66EE457C0645B069CA5B83D40
17751398,1440,71961944,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,33,4.5,2,0.0,,50.0,,Montrose Studio Apartment Near Everything,2017-07-13 17:24:45.310258,29.752942,-95.394693,0101000020E610000073BD6DA642D957C0EBC891CEC0C03D40
7747385,1440,31666218,Entire home/apt,,Houston,,BRAYS OAKS,45,5.0,2,1.0,,45.0,,Private Pool Cabana,2017-07-13 17:24:45.297058,29.650464,-95.54313,0101000020E61000007FDE54A4C2E257C0B03907CF84A63D40
17041734,1440,114366090,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,1700.0,,"3,000sf Townhome in Central Houston!!",2017-07-13 16:25:12.071316,29.747434,-95.394482,0101000020E610000015376E313FD957C020EBA9D557BF3D40
16158923,1440,21961980,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,14,5.0,,5000.0,,Charming Montrose House 5bd/3ba,2017-07-13 16:25:09.716098,29.743723,-95.398175,0101000020E61000006DC5FEB27BD957C073486AA164BE3D40
16914069,1440,18089322,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,7,2.0,,2750.0,,The Cottage of Montrose,2017-07-13 16:25:09.707386,29.744219,-95.398783,0101000020E6100000D9CC21A985D957C0D40FEA2285BE3D40
16630067,1440,109839511,Entire home/apt,,Houston,,GREATER THIRD WARD,0,0.0,8,3.0,,4000.0,,Super Bowl 2017,2017-07-13 16:25:05.941286,29.736042,-95.368647,0101000020E61000002F3196E997D757C0817B9E3F6DBC3D40
16614789,1440,45215937,Entire home/apt,,Houston,,MACGREGOR,0,0.0,10,3.0,,1750.0,,Super Bowl 51 Renovated Home-close to the Big Game,2017-07-13 16:25:05.923083,29.718399,-95.366821,0101000020E61000001B9FC9FE79D757C0A77A32FFE8B73D40
16831374,1440,51939031,Entire home/apt,,Houston,,FOURTH WARD,0,0.0,8,3.0,,4000.0,,Entire Home Available-Super Bowl!,2017-07-13 16:25:05.920718,29.752375,-95.384086,0101000020E61000007E3672DD94D857C0F853E3A59BC03D40
13058838,1440,8961054,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,3.0,,2500.0,,3 bedrooms near Downtown and Museum District,2017-07-13 16:25:05.918022,29.747311,-95.405471,0101000020E61000007E1EA33CF3D957C0E9F010C64FBF3D40
16723236,1440,45807341,Entire home/apt,,Houston,,FOURTH WARD,0,0.0,8,3.0,,3000.0,,Superbowl House,2017-07-13 16:25:04.639296,29.752993,-95.380377,0101000020E6100000A3C9C51858D857C0EF1D3526C4C03D40
15408909,1440,9445435,Entire home/apt,,Houston,,FOURTH WARD,0,0.0,6,2.0,,2000.0,,SUPERBOWL 2017 READY - SPACIOUS MODERN TOWNHOME,2017-07-13 16:25:03.055001,29.756601,-95.375807,0101000020E6100000E7A6CD380DD857C0F31E679AB0C13D40
16636154,1440,109908737,Entire home/apt,,Houston,,DOWNTOWN,0,0.0,7,3.0,,5500.0,,Perfectly Located Super Bowl Townhome,2017-07-13 16:24:56.007001,29.745373,-95.353645,0101000020E61000003659A31EA2D657C04852D2C3D0BE3D40
16438341,1440,107791387,Entire home/apt,,Houston,,GREATER UPTOWN,0,0.0,8,4.0,,10000.0,,"Modern, minimalist luxury on Memorial Drive",2017-07-13 16:24:53.320193,29.774602,-95.461246,0101000020E61000004B5AF10D85DD57C08C6A11514CC63D40
12866528,1440,70346869,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,7,3.0,,1700.0,,Spacious 3 BR Townhouse off Washington Ave,2017-07-13 16:24:48.819685,29.767932,-95.414661,0101000020E61000004E7B4ACE89DA57C0478D093197C43D40
16975552,1440,6558055,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,12,6.0,,5000.0,,MANSION ON MEMORIAL PARK,2017-07-13 16:24:43.173125,29.767274,-95.426465,0101000020E6100000DFF8DA334BDB57C03412A1116CC43D40
15755506,1440,71220297,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,10,3.0,,3700.0,,SUPER BOWL 2017: 4-Story home with Downtown Views,2017-07-13 16:24:36.608234,29.775989,-95.370882,0101000020E6100000342BDB87BCD757C0450E1137A7C63D40
16650249,1440,110056436,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,2,1.0,,3000.0,,Heights Condo/ Downtown Views / Running Trails,2017-07-13 16:24:34.444727,29.781883,-95.377494,0101000020E6100000EB1B98DC28D857C0624CFA7B29C83D40
16741606,1440,71533167,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,10,4.0,,2450.0,,Super Bowl Chateau + $500 accommodation package,2017-07-13 16:24:33.634907,29.809096,-95.393518,0101000020E6100000CA181F662FD957C00D535BEA20CF3D40
13236729,1440,74338895,Entire home/apt,,Houston,,GREATER HEIGHTS,0,0.0,6,3.0,,3000.0,,Super Bowl 2017 -  Ultimate Cottage!!,2017-07-13 16:24:32.517193,29.790808,-95.384395,0101000020E6100000BD6F7CED99D857C0486AA16472CA3D40
16539937,1440,13132683,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,2800.0,,"Gorgeous 3 BR, 3.5 BA House in Montrose/Midtown",2017-07-13 16:24:22.729759,29.754287,-95.388466,0101000020E6100000E8667FA0DCD857C047CCECF318C13D40
15216898,1440,46004620,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,10,3.0,,2500.0,,Beautiful Super Bowl Townhouse! 3 Bdrm/3.5 Bath,2017-07-13 16:24:21.725438,29.767408,-95.419768,0101000020E610000012FA997ADDDA57C053B0C6D974C43D40
16604815,1440,31170052,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,8,3.0,,3000.0,,"Downtown SuperBowl Rooftop - 4 Story, 3bed/3.5bath",2017-07-13 16:24:21.714489,29.775691,-95.376227,0101000020E6100000D237691A14D857C031CD74AF93C63D40
16960038,1440,56520078,Entire home/apt,,Houston,,WASHINGTON AVENUE COALITION / MEMORIAL PARK,0,0.0,5,2.0,,2500.0,,Safari themed Super Bowl Home,2017-07-13 16:24:20.222992,29.768175,-95.408094,0101000020E610000068EC4B361EDA57C0D49AE61DA7C43D40
11640645,1440,61504761,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,3000.0,,Tasteful Townhome,2017-07-13 16:24:20.220654,29.740899,-95.395612,0101000020E6100000EE79FEB451D957C09CA38E8EABBD3D40
12794730,1440,40122337,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,3000.0,,Buffalo Bayou Park Townhouse,2017-07-13 16:24:19.128432,29.759878,-95.387583,0101000020E6100000145FED28CED857C02CF3565D87C23D40
16734670,1440,110973747,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,6,3.0,,3000.0,,Luxury 4 story SUPERBOWL townhome,2017-07-13 16:24:16.579955,29.749672,-95.400905,0101000020E610000062F3716DA8D957C017BA1281EABF3D40
16985852,1440,113718108,Entire home/apt,,Houston,,MIDTOWN,0,0.0,10,4.0,,1999.0,,Gated Home in Heart of Midtown,2017-07-13 16:24:13.979259,29.734108,-95.378092,0101000020E610000045B8C9A832D857C062BB7B80EEBB3D40
15843720,1440,29269769,Entire home/apt,,Houston,,NEARTOWN - MONTROSE,0,0.0,8,4.0,,3500.0,,Super Bowl House,2017-07-13 16:24:12.887273,29.735488,-95.408369,0101000020E6100000D0ECBAB722DA57C0B7990AF148BC3D40
14141720,1440,85377191,Entire home/apt,,Houston,,AFTON OAKS / RIVER OAKS AREA,0,0.0,10,6.0,,8000.0,,Designer Home near Downtown and Highland Village,2017-07-13 16:24:11.298378,29.747201,-95.439481,0101000020E6100000A88DEA7420DC57C0DB89929048BF3D40
16857596,1440,10153594,Entire home/apt,,Houston,,MUSEUM PARK,0,0.0,8,3.0,,4000.0,,LUXURY Home near SUPERBOWL Stadium & Downtown,2017-07-13 16:24:11.295870,29.730176,-95.38585,0101000020E610000058CA32C4B1D857C0F85278D0ECBA3D40
